;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;N° de facture;N° de Relevé Détaillé;Date de facturation;Code filiale;N° client bénéficiaire;RS client bénéficiaire;Division de Parc (code);Division de Parc (libellé);N° de support;Rang;Libellé estampé (immat./nom);Mention complémentaire;Code émetteur;Type de véhicule (libellé);Date de la transaction;Heure de la transaction;Code produit (libellé);Quantité;Montant TTC remise/maj incl.;Montant HTVA remise/maj incl.;Montant TVA remise/maj incl.;Contre-valeur TTC remise/maj incl.;Contre-valeur HTVA remise/maj incl.;Contre-valeur TVA remise/maj incl.;Taux de TVA;Code pays de facturation (libellé);Prix de facturation (unitaire TTC);Code devise du pays de la transaction;Montant forfaitaire de remise;Code et nom de la station;Kilométrage saisi;Référence;Info. additionnelle (message client);Code conducteur;Nom du conducteur
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0131;2;CH933XV;SRZ - VP - 02ZZZNCOM;701001;03-VEHICULE DE TOURISME;19/04/2013;10:44;Péage TVA;1,00;3,10;2,59;0,51;3,10;2,59;0,51;19,60;FRANCE;3,10;EUR;0,00;EF25004201 VIENNE;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0175;0;BN153NG-VU;BMS -VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;22/04/2013;16:15;Parking;1,00;2,10;1,76;0,34;2,10;1,76;0,34;19,60;FRANCE;2,10;EUR;0,00;E6250AI692 LYON;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0140;2;CH690XV;FFY - VP - 03ZZZNCOM;701001;03-VEHICULE DE TOURISME;23/04/2013;10:44;Péage TVA;1,00;2,70;2,26;0,44;2,70;2,26;0,44;19,60;FRANCE;2,70;EUR;0,00;EA25003085 RIVES;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0128;2;CG943TX;JBA - VU - 02ZZZSTEC;701001;03-VEHICULE DE TOURISME;16/04/2013;17:11;Péage TVA;1,00;3,70;3,09;0,61;3,70;3,09;0,61;19,60;FRANCE;3,70;EUR;0,00;EF25004202 CHANAS;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0179;1;CE208QF;JCI - VU - 04ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;26/04/2013;09:24;Gazole Premier;49,74;66,17;55,33;10,84;66,17;55,33;10,84;19,60;FRANCE;1,41;EUR;-3,99;TFLQZ RELAIS CHAMBERY;20637,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0202;0;BE545EP;PMT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;29/04/2013;16:37;Péage TVA;1,00;12,50;10,45;2,05;12,50;10,45;2,05;19,60;FRANCE;12,50;EUR;0,00;EF25004205 VALENCE-S;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0137;2;CG865TX;FBL - VU - 04ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;19:47;Gazole Excellium;55,11;78,00;65,22;12,78;78,00;65,22;12,78;19,60;FRANCE;1,46;EUR;-2,48;TFLGS M. GUEBEY PIERRE;26436,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0130;2;CG335TY;CLLE - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;23/04/2013;11:44;Péage TVA;1,00;3,10;2,59;0,51;3,10;2,59;0,51;19,60;FRANCE;3,10;EUR;0,00;EF25004201 VIENNE;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0146;2;CF782JF;ANPN - VU - ZZZZZTLIV;701001;01-POIDS LOURD;18/04/2013;08:14;Gazole Excellium;74,47;101,30;84,70;16,60;101,30;84,70;16,60;19,60;FRANCE;1,44;EUR;-5,96;TFLCL RELAIS EPERVIERE;70948,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0187;0;BZ939LF;DVE VU 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;08:16;Péage TVA;1,00;1,70;1,42;0,28;1,70;1,42;0,28;19,60;FRANCE;1,70;EUR;0,00;EF25004184 TARARE EST OUVERT;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0138;2;BR116XL;CSS - VP -04ZZZNADM;701001;03-VEHICULE DE TOURISME;25/04/2013;08:00;Péage TVA;1,00;5,10;4,26;0,84;5,10;4,26;0,84;19,60;FRANCE;5,10;EUR;0,00;EA25003026 CHIGNIN B;;;;;
;F3913519;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0186;0;BZ851LF;LJO VU 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;15/04/2013;15:26;Péage;1,00;2,00;2,00;0,00;2,00;2,00;0,00;;FRANCE;2,00;EUR;0,00;EL25011031 RHONE EXT;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0186;0;BZ851LF;LJO VU 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;23/04/2013;16:52;Péage TVA;1,00;2,70;2,26;0,44;2,70;2,26;0,44;19,60;FRANCE;2,70;EUR;0,00;ER25009122 VILLEFR.LI;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0175;0;BN153NG-VU;BMS -VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;24/04/2013;17:43;Péage TVA;1,00;2,30;1,92;0,38;2,30;1,92;0,38;19,60;FRANCE;2,30;EUR;0,00;ER25009100 SYSTEME OU;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0018;0;AR471YP;FBT - VU - 03ZZZSTEC;701001;04-AUTRES;30/04/2013;00:00;FRAIS DE SERVICE PEAGE;1,00;0,26;0,22;0,04;0,26;0,22;0,04;19,60;;0,26;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0162;3;CN425GW;MACN - VU - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE;1,00;0,22;0,18;0,04;0,22;0,18;0,04;19,60;;0,22;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0185;0;BR636QC;NLR VP 06ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;19:30;Péage TVA;1,00;1,90;1,59;0,31;1,90;1,59;0,31;19,60;FRANCE;1,90;EUR;0,00;EA25003071 CHESNES IA;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0131;2;CH933XV;SRZ - VP - 02ZZZNCOM;701001;03-VEHICULE DE TOURISME;16/04/2013;12:16;Péage TVA;1,00;3,10;2,59;0,51;3,10;2,59;0,51;19,60;FRANCE;3,10;EUR;0,00;EF25004202 CHANAS;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0011;0;CC034GR;JMB - VU - 03ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;25/04/2013;12:52;Péage TVA;1,00;2,00;1,67;0,33;2,00;1,67;0,33;19,60;FRANCE;2,00;EUR;0,00;EA25003021 G.CROLLES;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0113;2;CA575XP;JPS - VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;18/04/2013;14:30;Parking;1,00;0,70;0,59;0,11;0,70;0,59;0,11;19,60;FRANCE;0,70;EUR;0,00;E6250AI692 LYON;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0161;2;BK907ZM;MPN - VU - 03ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;22/04/2013;12:48;Péage TVA;1,00;3,10;2,59;0,51;3,10;2,59;0,51;19,60;FRANCE;3,10;EUR;0,00;EF25004202 CHANAS;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0130;2;CG335TY;CLLE - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;26/04/2013;11:34;Péage TVA;1,00;3,10;2,59;0,51;3,10;2,59;0,51;19,60;FRANCE;3,10;EUR;0,00;EF25004201 VIENNE;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0176;0;AQ223TR-VU;DRL - VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;19/04/2013;09:05;Gazole Premier;49,72;67,39;56,35;11,04;67,39;56,35;11,04;19,60;FRANCE;1,40;EUR;-2,24;TFLDR RELAIS GARIBALDI;100862,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0138;2;BR116XL;CSS - VP -04ZZZNADM;701001;03-VEHICULE DE TOURISME;23/04/2013;19:45;Péage TVA;1,00;3,30;2,76;0,54;3,30;2,76;0,54;19,60;FRANCE;3,30;EUR;0,00;EA25003012 ANNECY SUD;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0117;2;CE769QE;CHT- VU -02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;25/04/2013;12:41;Péage TVA;1,00;1,60;1,34;0,26;1,60;1,34;0,26;19,60;FRANCE;1,60;EUR;0,00;EF25004206 LORIOL;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0163;2;CN318GW;DCR - VU - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;24/04/2013;10:50;Péage TVA;1,00;2,10;1,76;0,34;2,10;1,76;0,34;19,60;FRANCE;2,10;EUR;0,00;EF25004177 FEURS;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0001;1;AA756VH-VU;SBH-VU-03ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;08:38;Péage TVA;1,00;8,40;7,02;1,38;8,40;7,02;1,38;19,60;FRANCE;8,40;EUR;0,00;EA25003006 LES ABRETS;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0013;0;AL 029 FA;FILIPI;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;25/04/2013;18:00;Péage TVA;1,00;4,60;3,85;0,75;4,60;3,85;0,75;19,60;FRANCE;4,60;EUR;0,00;EA25003012 ANNECY SUD;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0131;2;CH933XV;SRZ - VP - 02ZZZNCOM;701001;03-VEHICULE DE TOURISME;29/04/2013;07:41;Péage TVA;1,00;7,10;5,94;1,16;7,10;5,94;1,16;19,60;FRANCE;7,10;EUR;0,00;EF25004204 VALENCE-N;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0019;0;AR077XV;RPO - VU - 03ZZZSTEC;701001;04-AUTRES;26/04/2013;11:52;Péage TVA;1,00;1,10;0,92;0,18;1,10;0,92;0,18;19,60;FRANCE;1,10;EUR;0,00;EA25003084 MOIRANS;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0176;0;AQ223TR-VU;DRL - VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE;1,00;0,10;0,08;0,02;0,10;0,08;0,02;19,60;;0,10;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0009;0;BJ 716 LY;MRT - VU - 03ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;18:10;Gazole Excellium;53,48;75,17;62,85;12,32;75,17;62,85;12,32;19,60;FRANCE;1,45;EUR;-2,40;TFLQX RELAIS D EYBENS;35156,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0116;2;BC695HA;AEI - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE;1,00;0,33;0,28;0,05;0,33;0,28;0,05;19,60;;0,33;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0141;2;BJ172EF;CSA - VU - ZZZZZTLIV;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;22/04/2013;07:17;Gazole Excellium;57,26;77,90;65,13;12,77;77,90;65,13;12,77;19,60;FRANCE;1,44;EUR;-4,57;TFHLZ RELAIS LA BAYANNE;130070,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0139;2;CG858TX;BFN - VU - 03ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE;1,00;1,48;1,24;0,24;1,48;1,24;0,24;19,60;;1,48;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0145;3;BH972BA;BMR-VU-06ZZZAAUD+4+3+2;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;15:27;Péage TVA;1,00;19,60;16,39;3,21;19,60;16,39;3,21;19,60;FRANCE;19,60;EUR;0,00;EA25003012 ANNECY SUD;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0013;0;AL 029 FA;FILIPI;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;25/04/2013;13:06;Péage TVA;1,00;5,80;4,85;0,95;5,80;4,85;0,95;19,60;FRANCE;5,80;EUR;0,00;EA25003021 G.CROLLES;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0184;0;BL500MV;FBA - VU - 03ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE PARKING;1,00;0,29;0,24;0,05;0,29;0,24;0,05;19,60;;0,29;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0203;0;CS472WW;AGE - VP - 04ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;SERVICE +;1,00;1,10;0,92;0,18;1,10;0,92;0,18;19,60;;1,10;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0019;0;AR077XV;RPO - VU - 03ZZZSTEC;701001;04-AUTRES;23/04/2013;09:13;Péage TVA;1,00;2,80;2,34;0,46;2,80;2,34;0,46;19,60;FRANCE;2,80;EUR;0,00;EA25003087 G.VOREPPE;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0199;0;BE542EP;SMR - VU - 06ZZZSTE;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;23:36;Péage TVA;1,00;4,90;4,10;0,80;4,90;4,10;0,80;19,60;FRANCE;4,90;EUR;0,00;ER25009122 VILLEFR.LI;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0088;3;BB726KV;YCL - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;07:13;Péage TVA;1,00;2,10;1,76;0,34;2,10;1,76;0,34;19,60;FRANCE;2,10;EUR;0,00;EF25004207 MONTELIMAR;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0186;0;BZ851LF;LJO VU 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;17:59;Péage TVA;1,00;3,30;2,76;0,54;3,30;2,76;0,54;19,60;FRANCE;3,30;EUR;0,00;ER25009122 VILLEFR.LI;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0165;1;CP070HN;MCT - VU- 03ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;19:20;Gazole Excellium;48,43;68,55;57,32;11,23;68,55;57,32;11,23;19,60;FRANCE;1,46;EUR;-2,18;TFLQX RELAIS D EYBENS;6045,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0143;2;CN589RC;DGZ - VP - 03ZZZNCOM;701001;03-VEHICULE DE TOURISME;25/04/2013;18:38;Péage TVA;1,00;6,10;5,10;1,00;6,10;5,10;1,00;19,60;FRANCE;6,10;EUR;0,00;EA25003087 G.VOREPPE;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0166;1;CP017HN;LVA - VU - 03ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;24/04/2013;10:33;Péage TVA;1,00;2,90;2,42;0,48;2,90;2,42;0,48;19,60;FRANCE;2,90;EUR;0,00;EA25003024 PONTCHARRA;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0143;2;CN589RC;DGZ - VP - 03ZZZNCOM;701001;03-VEHICULE DE TOURISME;25/04/2013;18:48;Péage TVA;1,00;1,10;0,92;0,18;1,10;0,92;0,18;19,60;FRANCE;1,10;EUR;0,00;EA25003005 TOUR PIN;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0202;0;BE545EP;PMT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;SERVICE +;1,00;1,10;0,92;0,18;1,10;0,92;0,18;19,60;;1,10;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0205;0;CS190QB;BVI - VU - 04ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;SERVICE +;1,00;1,10;0,92;0,18;1,10;0,92;0,18;19,60;;1,10;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0103;2;AJ349XJ;CCN - VU- 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;14:47;Péage TVA;1,00;0,70;0,59;0,11;0,70;0,59;0,11;19,60;FRANCE;0,70;EUR;0,00;EF25004203 TAIN;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0006;0;CB764FQ;MMT - VP - 03ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;19/04/2013;12:23;Péage TVA;1,00;1,10;0,92;0,18;1,10;0,92;0,18;19,60;FRANCE;1,10;EUR;0,00;EA25003005 TOUR PIN;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0202;0;BE545EP;PMT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;23/04/2013;18:29;Péage TVA;1,00;1,20;1,00;0,20;1,20;1,00;0,20;19,60;FRANCE;1,20;EUR;0,00;EF25004179 VEAUCHETTE;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0131;2;CH933XV;SRZ - VP - 02ZZZNCOM;701001;03-VEHICULE DE TOURISME;16/04/2013;20:10;Péage TVA;1,00;3,70;3,09;0,61;3,70;3,09;0,61;19,60;FRANCE;3,70;EUR;0,00;EF25004202 CHANAS;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0199;0;BE542EP;SMR - VU - 06ZZZSTE;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;18/04/2013;19:32;Péage TVA;1,00;0,50;0,42;0,08;0,50;0,42;0,08;19,60;FRANCE;0,50;EUR;0,00;ER25009400 SYSTEME OU;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0186;0;BZ851LF;LJO VU 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;29/04/2013;16:17;Péage TVA;1,00;0,80;0,67;0,13;0,80;0,67;0,13;19,60;FRANCE;0,80;EUR;0,00;EF25004269 CONDRIEU;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0106;2;BW482YW;CTE - VP - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;18:05;Gazole Premier;45,99;63,26;52,89;10,37;63,26;52,89;10,37;19,60;FRANCE;1,42;EUR;-2,06;TFLTU RELAIS ST ETIENNE MASSENET;62008,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0117;2;CE769QE;CHT- VU -02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;22/04/2013;08:20;Parking;1,00;1,40;1,17;0,23;1,40;1,17;0,23;19,60;FRANCE;1,40;EUR;0,00;J4250AU026 Valence;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0113;2;CA575XP;JPS - VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;25/04/2013;17:04;Péage TVA;1,00;1,50;1,25;0,25;1,50;1,25;0,25;19,60;FRANCE;1,50;EUR;0,00;ER25009400 SYSTEME OU;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0117;2;CE769QE;CHT- VU -02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;18/04/2013;17:52;Gazole Excellium;40,19;56,08;46,89;9,19;56,08;46,89;9,19;19,60;FRANCE;1,44;EUR;-1,81;TFDNP RELAIS VALENCE DAME BLANCHE;26605,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0082;4;HORS-PARC;PRE - VP - 02ZZZNCOM;701001;03-VEHICULE DE TOURISME;30/04/2013;13:27;Gazole Premier;53,98;73,71;61,63;12,08;73,71;61,63;12,08;19,60;FRANCE;1,41;EUR;-2,43;TFHLZ RELAIS LA BAYANNE;72000,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0190;0;BL338AS;CBSVU 02 03 04 ZZNAVV;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;22/04/2013;18:35;Gazole Excellium;52,79;73,66;61,59;12,07;73,66;61,59;12,07;19,60;FRANCE;1,44;EUR;-2,38;TFLDR RELAIS GARIBALDI;51170,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0018;0;AR471YP;FBT - VU - 03ZZZSTEC;701001;04-AUTRES;24/04/2013;08:11;Gazole Excellium;42,34;57,60;48,16;9,44;57,60;48,16;9,44;19,60;FRANCE;1,44;EUR;-3,38;TFLCH RELAIS VILLANCOURT;72815,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0143;2;CN589RC;DGZ - VP - 03ZZZNCOM;701001;03-VEHICULE DE TOURISME;18/04/2013;14:10;Péage TVA;1,00;2,70;2,26;0,44;2,70;2,26;0,44;19,60;FRANCE;2,70;EUR;0,00;EA25003004 BOURGOIN;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0017;0;BL441LF;RPC - VU - 03ZZZSTEC;701001;04-AUTRES;17/04/2013;13:53;Gazole Excellium;40,00;55,21;46,16;9,05;55,21;46,16;9,05;19,60;FRANCE;1,46;EUR;-3,21;TFLCG RELAIS DE LA ROIZE;46330,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0185;0;BR636QC;NLR VP 06ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;23/04/2013;20:09;Péage TVA;1,00;1,90;1,59;0,31;1,90;1,59;0,31;19,60;FRANCE;1,90;EUR;0,00;EA25003071 CHESNES IA;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0034;0;AE933GD;TPT - VP - 04ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;11:51;Gazole Excellium;56,50;79,98;66,87;13,11;79,98;66,87;13,11;19,60;FRANCE;1,46;EUR;-2,53;TFLFS RELAIS DES ALLUEGES;131850,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0163;2;CN318GW;DCR - VU - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE;1,00;0,37;0,31;0,06;0,37;0,31;0,06;19,60;;0,37;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0043;0;BZ491LF;SMN - VU - 04ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;18/04/2013;11:06;Lavage Progr. 3;1,00;8,90;7,44;1,46;8,90;7,44;1,46;19,60;FRANCE;8,90;EUR;0,00;TFLUU RELAIS LES VOIRONS;39605,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0209;0;BG462RK;NPT - VU - 04ZZZNADM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;SERVICE +;1,00;1,10;0,92;0,18;1,10;0,92;0,18;19,60;;1,10;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0121;2;CG929ML ;SRL - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;11:47;Péage TVA;1,00;3,90;3,26;0,64;3,90;3,26;0,64;19,60;FRANCE;3,90;EUR;0,00;EF25004205 VALENCE-S;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0102;2;BT228CB;KBN - VP - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;24/04/2013;07:55;Parking;1,00;1,70;1,42;0,28;1,70;1,42;0,28;19,60;FRANCE;1,70;EUR;0,00;J4250AU026 Valence;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0201;0;AW341ZF;RGY - VP - 04ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;SECU 24/24;1,00;3,29;2,75;0,54;3,29;2,75;0,54;19,60;;3,29;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0143;2;CN589RC;DGZ - VP - 03ZZZNCOM;701001;03-VEHICULE DE TOURISME;23/04/2013;15:17;Péage TVA;1,00;2,90;2,42;0,48;2,90;2,42;0,48;19,60;FRANCE;2,90;EUR;0,00;EA25003021 G.CROLLES;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0134;2;BL026HQ;YJN - VU - 02ZZZSTEC ;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;25/04/2013;09:52;Parking;1,00;5,10;4,26;0,84;5,10;4,26;0,84;19,60;FRANCE;5,10;EUR;0,00;J4250AU026 Valence;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0128;2;CG943TX;JBA - VU - 02ZZZSTEC;701001;03-VEHICULE DE TOURISME;26/04/2013;17:03;Gazole Excellium;58,48;82,19;68,72;13,47;82,19;68,72;13,47;19,60;FRANCE;1,45;EUR;-2,63;TFLBB RELAIS DES LUETTES;21290,00;000000;00000000000;0000;
